agency,locus,frame,stringency,demkt_intensity,demkt_sacrifice,precarity,collectivism,growth_endorse,community,symbolic,PA,CE,RIA,RSV,AD,PR,CS,SCB,BSE,SPS,CDC,VS,FRUG,MAT,CR,country,PA1,PA2,PA3,PA4,CE1,CE2,CE3,RIA1,RIA2,RIA3,RIA4,RSV1,RSV2,RSV3,AD1,AD2,AD3,AD4,PR1,PR2,PR3,PR4,CS1,CS2,CS3,CS4,SCB1,SCB2,SCB3,BSE1,BSE2,BSE3,BSE4,SPS1,SPS2,SPS3,CDC1,CDC2,CDC3,VS1,VS2,VS3,FRUG1,FRUG2,FRUG3,MAT1,MAT2,MAT3,CR1,CR2,CR3,PA_c,CE_c,RIA_c,RSV_c,AD_c,PR_c,CS_c,SCB_c,BSE_c,SPS_c,CDC_c,VS_c,FRUG_c,MAT_c,CR_c
0,0,1,0.1991802928874235,0.5,0.15,-0.19323151679911116,-1.6479489731228534,-1.416106833085536,-0.5128898987041204,-1.0,0.8058125738967554,-1.128160799829694,1.7274109447440416,1.5153919956686837,-2.6154782079900407,-1.0905913601802835,1.8233197889066148,1.4752871629986961,0.3693717224607054,0.9479740625069142,-1.9566017885406681,1.6005438930358302,1.2883740605785556,-0.0008502240860578381,0.2798461258470735,DE,5.0,5.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,6.0,5.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,5.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,4.0,5.0,6.0,4.0,5.0,5.0,4.0,3.0,3.0,3.0,7.0,5.0,7.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,3.0,4.0,1.0236812602972207,-1.3440058623383127,-0.25245101711030815,0.6800742053875366,-2.3041062293000785,-0.51935634340742,1.5126277947185742,1.6559725842823585,0.7703758929804345,0.6668229619326423,-1.0165964261473985,2.367434070266822,1.347959250504398,0.6700785262825515,0.0012589116544300268
0,1,1,0.927898025450581,0.5,0.5,-0.8325105871686346,-0.44684483044328116,-0.4147095198034313,-1.7267737037469877,1.0,0.09983275445193301,0.2903548499423126,2.363023830355869,1.3059553958031995,1.68755326581454,0.3055340975620552,0.6839743104204064,0.6830330072514195,-0.18988762113844282,0.8885042464991795,-0.8364531791649912,-0.15758012043831887,-0.5831545782273768,-0.7420448401589683,-1.3055588095130528,DE,4.0,2.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,6.0,3.0,2.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,2.0,4.0,-0.7677609452229155,-0.6701075922846301,1.0090156517731812,0.6800742053875366,0.258147014291891,0.2589485109027948,0.24802100636570618,0.6636294626150276,-0.7784426562577165,0.6668229619326423,-1.0165964261473985,-0.0019039323235101606,0.3330252265952042,-0.33159600693334657,-1.3415801864040555
1,1,0,0.051302697118409235,0.5,0.85,-0.7842286475103339,0.1626580207222056,0.6537065654377628,-0.48757030266931073,-1.0,2.3554433446013556,0.8210686483548766,1.1973359559186845,-0.7206372963880925,0.16417070538234924,0.22656771352097851,-0.4489117285698741,0.05757345633720243,0.3970273593496976,-0.6425931158450788,0.5098012416414097,0.5960237709689568,-1.0845004353154586,-0.03260273105125666,0.23093032670622596,DE,7.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,6.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0473625205944415,1.3515872178764166,-0.25245101711030815,-1.003798788453469,0.514372338651088,-0.2599213919706817,-0.7636644243165882,-0.9902757401638573,0.5122394681074093,-0.34192277310570757,0.006393688214763604,-0.0019039323235101606,-0.6819087973139892,0.336187015210585,0.672678460683673
1,0,0,0.44132583144857096,0.15,0.5,-0.37663721272491724,-1.0900429495720756,-1.3691454729141652,1.4785789227447819,1.0,1.2544117788658653,0.7224741553958229,3.193391869221486,0.9340275437052841,0.14984609035159874,-0.8178606825215717,1.7354379796979347,1.665675601044561,1.098538522873673,0.45774902226970215,-1.5867133193851446,1.2643053393639825,0.3935745847495812,-0.35008244994612187,-1.5983401252868388,DE,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,6.0,6.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,0.2559203150743052,0.340739812795893,1.0090156517731812,-0.3302495909170669,0.514372338651088,-0.51935634340742,0.24802100636570618,1.6559725842823585,0.5122394681074093,-0.0056741947595909305,-1.357593130934786,1.0135266402152037,-0.0052861147078600845,-0.6654875180053121,-1.6772899609186764
1,0,1,0.32815810952528335,0.85,0.5,-0.8862841487538521,0.2148540486900618,0.49858706382409423,1.0497694877085495,1.0,0.6616683031330722,-0.18460907244777036,1.976644409578167,1.562417198062219,0.30580687774211834,-0.34359807771042666,1.5552785052833,1.6918127915228651,0.3119998705722902,-0.5269038549279546,-0.00046484088576870253,2.2493945553186103,0.6281689733120146,0.02091965724203898,0.015651901288770587,DE,4.0,4.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,4.0,3.0,5.0,4.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,6.0,7.0,6.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,0.2559203150743052,-0.6701075922846301,-0.00015768333361029275,0.6800742053875366,0.258147014291891,-0.00048644053394344185,1.006785079377427,1.9867536248381352,-0.0040333816386410185,-1.6869170864901732,1.0293838025769257,2.0289572127539177,1.0096479092013337,0.6700785262825515,0.672678460683673
1,0,1,0.37523413487545965,0.5,0.85,-1.149402771620366,0.9976391259013346,0.08279129572378725,0.11611574429495837,-1.0,0.3794501273174453,1.0398307219578329,2.283119546454787,-0.44364046807739793,-1.2964647431343193,-1.5223845024391536,1.263557743443683,0.5575408443125742,-0.24433656686324756,1.4095842356006356,-1.1444507326275526,-0.09573323804949141,0.40192834901334523,1.7987052196427982,0.4450639070297037,DE,3.0,3.0,3.0,3.0,4.0,6.0,4.0,4.0,5.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,5.0,6.0,5.0,5.0,4.0,4.0,3.0,4.0,3.0,4.0,5.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,7.0,5.0,4.0,5.0,5.0,-1.0236812602972207,0.6776889478227347,-0.00015768333361029275,-1.003798788453469,-0.25430363442650294,-1.8165311005911113,1.006785079377427,0.33284842205925014,-0.5203062313846913,1.0030715402787587,-0.3346030165726239,0.33657292518939413,0.6713365678982695,2.0056445705704147,0.672678460683673
1,1,1,0.48923025299427414,0.15,0.5,-0.39273752549300284,-0.46013830854700477,0.6192350112007434,1.0764910539985297,-1.0,0.45195059008679556,0.8885921235028605,1.7672314675719514,0.7830883500493275,-0.4842487916814622,0.9016830847868008,0.6782990233336147,-0.7441253753530218,-1.4180353305827915,0.554789497438849,-0.09336652809537993,1.274342819624693,0.3490180112615149,-0.9358205850610409,0.46601282244472686,DE,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,6.0,5.0,6.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,0.0,0.340739812795893,-0.504744350887006,0.006525007851134241,-0.7667542831448969,0.7778184137762714,0.5009423640362798,-0.9902757401638573,-1.0365790811307416,1.0030715402787587,0.3473903930021507,0.6750497827022994,0.6713365678982695,0.336187015210585,0.33696868616905107
0,0,1,0.9409356567076896,0.5,0.15,-3.049211960808437,-3.0645495376097003,0.35062000291789,-0.9258457697978086,1.0,0.22769590385156785,-0.16936771434029368,0.9775123978790307,2.2642992933507387,-0.4705280416325287,-1.305016984574495,1.0659799750447103,0.735358158346989,0.9236788815220403,0.08487704836913668,-0.0596081777701894,0.9310095201409527,0.07442917263891075,0.4511258580490072,-0.3394799873133171,DE,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,3.0,2.0,3.0,5.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,7.0,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,-0.5118406301486104,-0.6701075922846301,-1.0093310184404016,2.0271726004603403,-0.7667542831448969,-1.2976611977176349,0.5009423640362798,0.0020673815034734882,0.25410304323438415,-0.6781713514518238,0.3473903930021507,1.0135266402152037,-0.0052861147078600845,0.002295504138619457,-0.33445086286019143
0,1,1,0.9189449494070786,0.15,0.85,-0.5417940134560539,1.0311728668428612,0.5952593229022569,1.014515293484842,-1.0,1.4009802459901173,0.14885705016025153,1.805093383028406,0.19591908053719817,1.8257660800743132,1.8781431482278679,0.22897113085103704,1.1353084223473806,0.2608743504832421,0.2768569263883991,0.9460184647099696,-0.5077273527460933,0.8984674522071815,-0.3393727140538224,0.002080723665437101,DE,4.0,5.0,4.0,5.0,3.0,3.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,5.0,6.0,5.0,7.0,6.0,3.0,3.0,3.0,3.0,4.0,4.0,6.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,0.5118406301486104,-1.0070567273114714,-0.00015768333361029275,-1.003798788453469,0.0019216899326940501,2.0749931709599627,-1.0165857819871618,0.6636294626150276,-0.7784426562577165,-0.0056741947595909305,0.3473903930021507,-0.34038078983641495,-0.34359745601092484,-1.3332705401492442,-0.6701606373748125
0,0,1,0.7246145642230253,0.5,0.5,-0.4497270358185419,0.5176986896540581,1.250721513634702,0.4630693436715915,-1.0,0.9213551183240494,-0.8896034200046496,1.8116237917213125,1.2099749721481352,1.0635592560770748,-0.3135907204308711,0.5235649968901797,0.10944037582668323,0.3811351756286215,0.3735670911235963,-1.0448010582597576,-0.8212363134857856,-1.4860250407239843,1.0464520592532114,-0.5297433939827295,DE,6.0,6.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,1.0236812602972207,-1.0070567273114714,0.25213565044308756,0.34329960661933495,0.0019216899326940501,-1.0382262462808964,-0.257821708975441,0.0020673815034734882,-0.26216980651166616,0.33057438358652524,-1.0165964261473985,-0.0019039323235101606,-0.6819087973139892,1.003970037354517,-1.005870411889434
1,0,1,0.44576690901425403,0.85,0.15,-0.17569649558430714,-1.7558264505702612,-0.24886069770826283,0.3209562955791687,1.0,0.9713642534362934,0.0018406017079160009,2.7050193228508705,1.81013188652094,-0.16662717619868214,0.5906492567499814,1.3585320614383924,1.6058788186762287,-0.524904796249172,-0.5153678330929341,1.1961769505157382,0.2099930243072897,1.6752702971868842,-0.3460682190678953,1.0186722032765971,DE,6.0,6.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,7.0,5.0,4.0,5.0,6.0,6.0,5.0,5.0,3.0,4.0,5.0,5.0,4.0,0.5118406301486104,-0.3331584572577892,0.7567223179964833,0.34329960661933495,0.258147014291891,0.2589485109027948,1.006785079377427,1.3251915437265809,-1.0365790811307416,-0.6781713514518238,1.3703805073643127,0.6750497827022994,1.6862705918074634,0.002295504138619457,0.672678460683673
0,1,0,0.7055197510915399,0.5,0.15,-0.7806417906131167,1.781271353460139,-0.0982766006360265,-1.7210368147915247,-1.0,0.08003221134735977,0.2478624131373382,0.2921283168265074,-1.0559239594033112,1.7156852359635115,1.1184688703618806,-1.2016277852492658,0.10216981177132434,0.8756294399893654,-0.6659288336114491,0.35459558487101017,-0.7758434621387317,-0.023559892747806566,1.3484576104121169,1.254640662694393,DE,3.0,4.0,4.0,5.0,3.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,3.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,3.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,0.0,-0.3331584572577892,-2.018504353547193,-2.0141225847580717,1.2830483117286788,1.2966883166497478,-2.2811925703400298,0.33284842205925014,-0.0040333816386410185,-0.6781713514518238,0.6883870977895387,-0.34038078983641495,-0.0052861147078600845,1.3378615484264826,2.015517558742158
0,0,0,0.5257403967099313,0.5,0.85,-0.10596415823982497,-1.357270490087338,-0.14305882612181717,0.5145504482082298,1.0,-0.026579766858304876,1.214850580836628,1.2613248233765528,0.9300625139556432,1.6445110589971008,0.5542077089153051,0.7182414000685516,0.6520424013572104,0.267010385202384,-0.19783749630004466,-1.233885506709571,-0.4696057373485585,0.1324318039589762,1.1892646568881995,0.5432715709324185,DE,5.0,4.0,5.0,2.0,6.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,0.0,1.3515872178764166,-0.00015768333361029275,-0.3302495909170669,0.258147014291891,-0.2599213919706817,0.24802100636570618,-0.3287136590523036,0.25410304323438415,-0.6781713514518238,-1.0165964261473985,-0.34038078983641495,-0.34359745601092484,1.003970037354517,0.672678460683673
0,1,1,0.47240913773152693,0.15,0.5,1.0600802710489878,-0.9733548029679615,1.3326158298042736,1.0649364299352713,1.0,1.4053922465591162,-0.11386719274442247,2.53192748871616,2.6127642607462027,2.4210741517238734,1.6528085285322123,1.034010083665696,0.37163677148275776,-0.41266576503486396,-0.8846765724383945,1.560661958546967,0.03181573363778996,0.09973833560077147,-0.7220723304888651,-0.044980992066220665,DE,4.0,5.0,5.0,6.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,6.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,6.0,5.0,5.0,5.0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,3.0,5.0,3.0,5.0,1.0236812602972207,-0.3331584572577892,0.7567223179964833,1.353623402923938,2.05172428480627,1.5561232680864863,0.7538637217068533,0.9944105031708043,-0.26216980651166616,-1.350668508144057,1.3703805073643127,0.6750497827022994,1.0096479092013337,0.002295504138619457,0.33696868616905107
0,0,1,0.5764901514719419,0.15,0.85,-0.6619667065746875,-0.3939688026709515,1.0125412773140117,0.24597414821371166,-1.0,0.42922077804485503,-0.01082401325102647,1.9984649741907703,0.35215688757664837,-0.7563234824725293,0.4412559655062289,0.9581345609269907,0.5339563361284667,0.43020821685826727,1.254455655018592,-0.17112318046215383,0.17960327555994288,0.7009453590369311,0.5298503257840742,0.5063063482183272,DE,6.0,4.0,4.0,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7677609452229155,-0.6701075922846301,0.7567223179964833,-0.6670241896852677,0.258147014291891,-0.00048644053394344185,0.7538637217068533,0.9944105031708043,0.25410304323438415,1.0030715402787587,0.6883870977895387,-0.34038078983641495,1.6862705918074634,1.003970037354517,1.008388235198294
1,1,0,0.1859949903668916,0.5,0.85,-0.7465494501664635,-0.4073966967278936,0.15840717354870132,-0.09665289162560053,1.0,0.22153525773864158,0.5768928853357718,0.7209688329756941,0.7408380750641568,-0.9067930295958796,-0.0011052702244760404,-0.2952844696997454,0.030716322789438644,0.5263725210328336,-0.22236332313154245,0.14555633510740623,-0.4603953443775297,-0.1865473993932582,1.0540231716644604,-0.8443070577728163,DE,3.0,4.0,4.0,4.0,4.0,6.0,6.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,2.0,-0.2559203150743052,1.3515872178764166,-0.7570376846637038,0.006525007851134241,-0.5105289587856999,-1.0382262462808964,-1.5224284973283089,-0.9902757401638573,0.5122394681074093,-1.0144199297979404,-0.3346030165726239,-0.6788576473493192,-0.0052861147078600845,0.6700785262825515,-0.33445086286019143
1,0,1,0.23121377238082408,0.85,0.5,-0.0038856364371453456,-0.09468123998237993,-0.5322858440487558,1.3105054717085145,1.0,1.153415357672049,1.4527452922247601,2.85027673215928,2.4964469790211536,-1.0371018774446097,-1.259718586241194,2.3600991225698604,3.106474025725038,1.043149424851979,2.0081277160153848,-1.954324495276555,1.1815879987357385,-0.7293058482753118,0.4419434602414526,-0.5293148604325563,DE,6.0,5.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,3.0,7.0,7.0,6.0,6.0,3.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,4.0,4.0,5.0,5.0,6.0,7.0,5.0,2.0,4.0,2.0,5.0,4.0,6.0,2.0,3.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0236812602972207,1.0146380828495756,1.5136023193265769,2.3639471992285412,0.0019216899326940501,-0.7787912948441582,1.7655491523891478,2.979096746505466,0.5122394681074093,2.011817275317108,-1.357593130934786,1.0135266402152037,-1.020220138617054,1.003970037354517,-1.005870411889434
1,1,1,0.8168042077478448,0.85,0.5,-0.23267481031033724,-1.662604800610902,1.612456853639104,-1.1706717637540065,-1.0,1.3627126575368278,-0.3927942388844111,1.818254540505777,1.304095291382846,0.8497525939451931,0.4006129105410752,0.6045201998519554,-0.6622587631769272,0.5748216510514145,0.6045243914128466,-0.6043729463872363,0.1301140595195382,-1.1822035495891572,-0.10136257486781994,-0.8221675544430377,DE,5.0,5.0,6.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,4.0,3.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,6.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0236812602972207,-0.3331584572577892,0.5044289842197854,0.34329960661933495,-0.25430363442650294,-0.00048644053394344185,-0.004900351304867399,-1.3210567807196345,-0.26216980651166616,-0.34192277310570757,-1.0165964261473985,0.6750497827022994,-1.020220138617054,-0.9993790290772782,0.0012589116544300268
1,0,0,0.7637924971767254,0.5,0.15,1.5625551473128496,-0.8784011339293405,0.9997990962939931,-1.790978478143656,-1.0,-0.1117730125072724,-0.8280478856135614,1.848910214690829,1.1065596487536804,0.8602670138946362,0.6190818520017308,0.09461185118565693,0.5988447984560992,-1.630503524534905,0.5617073348456385,0.9995889619726037,0.5581543993316018,-0.5500325991001953,0.31914167912769,-1.8604205991299956,DE,3.0,3.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,6.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,6.0,2.0,1.0,2.0,-1.2796015753715257,-1.3440058623383127,-0.25245101711030815,0.34329960661933495,0.0019216899326940501,-0.2599213919706817,-1.0165857819871618,0.0020673815034734882,-2.0691247806228423,-0.34192277310570757,0.006393688214763604,-0.0019039323235101606,-0.34359745601092484,1.3378615484264826,-2.3487095099479194
0,1,0,0.8370463210005873,0.85,0.5,-0.5523562485146458,-1.7253273305763284,0.7125426299957066,0.7285200928049331,1.0,-1.3599254583139957,-0.22960473263695047,1.139205003287977,-0.25971699759685896,1.5129522561496254,1.046632028816697,-0.020574628105643575,-2.104248507021477,0.8370051167827472,-0.6199742911510718,0.08288137723997674,1.3358397875198564,-0.9762738695667981,-0.17080512392743835,0.3562416945473736,DE,3.0,2.0,1.0,1.0,2.0,3.0,5.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,6.0,4.0,4.0,6.0,6.0,6.0,5.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,6.0,5.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,3.0,4.0,5.0,-2.3032828356687465,-0.6701075922846301,-0.504744350887006,-1.34057338722167,1.0268229873694819,1.2966883166497478,-1.0165857819871618,-2.974961983498519,1.2866487427264848,-1.6869170864901732,1.0293838025769257,0.33657292518939413,-1.3585314799201187,0.336187015210585,0.0012589116544300268
1,0,1,0.5548499605513947,0.85,0.5,-0.4673284149571309,-0.5178696319965113,2.3330551695095196,1.8677264996547125,1.0,0.6881925843159691,-0.5241479567238359,1.8107162557491332,3.0405562408034834,-0.06583302741081909,-0.2603101269410807,1.947942074280747,1.9476680079569477,1.0364489953630867,-0.15655856118431888,-0.7947071555112208,1.5543733384073881,0.28069732654917573,-0.4086805768419036,0.5635123659507488,DE,4.0,5.0,6.0,4.0,3.0,5.0,4.0,4.0,3.0,3.0,5.0,6.0,6.0,6.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,7.0,7.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0,0.7677609452229155,0.003790677769052107,-0.25245101711030815,2.0271726004603403,-0.7667542831448969,-1.2976611977176349,2.0184705100597213,2.3175346653939117,1.0285123178534596,-0.34192277310570757,-0.675599721360011,2.367434070266822,1.0096479092013337,-0.6654875180053121,0.33696868616905107
1,1,1,0.22857406865011187,0.15,0.5,-1.5307416978886588,0.4676218385679845,0.07808597155834296,1.17088670100526,-1.0,1.0805955211706273,0.5812837999901883,1.811989749601893,0.039301885942146286,-1.0621361381627277,-0.45021021304191083,0.5551477181684438,0.1720653314102607,-0.16954063598151992,1.154989449641701,-1.036889815472012,1.6730670841639672,1.9777467540636973,0.8124682963811277,0.696362096912939,DE,6.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,6.0,3.0,3.0,5.0,6.0,4.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,4.0,4.0,4.0,0.5118406301486104,0.6776889478227347,-0.7570376846637038,-1.003798788453469,-1.0229796075040938,-0.2599213919706817,-0.004900351304867399,0.33284842205925014,-0.26216980651166616,1.0030715402787587,-0.3346030165726239,1.352003497728108,1.6862705918074634,0.336187015210585,0.0012589116544300268
0,1,1,0.5765420065082049,0.15,0.5,-2.175428075480289,-0.6175430451230806,1.0061691500254766,1.4199938527353293,1.0,0.9073175141112205,-0.09329850372094539,1.6179315776038274,1.8057235325475876,-0.13739366198607128,-0.9881503288815188,1.0808742408119187,0.18507790978228322,0.7942628599178155,1.6442660113007679,-0.25854536179127435,0.11658376511988627,1.140384410644975,0.812032381514193,-1.2842652788286406,DE,5.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,3.0,6.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,6.0,3.0,5.0,6.0,5.0,6.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,4.0,6.0,2.0,4.0,4.0,0.2559203150743052,-0.3331584572577892,0.25213565044308756,1.0168488041557373,-1.0229796075040938,0.2589485109027948,0.24802100636570618,0.0020673815034734882,0.7703758929804345,1.6755686969709918,-0.3346030165726239,-0.0019039323235101606,1.347959250504398,1.3378615484264826,-0.6701606373748125
1,0,1,0.7239205632104104,0.5,0.85,-0.3360162055508051,-0.11181786263390822,0.8177250039978243,1.5884202387045776,-1.0,1.8985872091028781,-0.04155829845118664,3.7037051394021745,0.2057977616528247,0.6343647461775508,-0.6589607924989626,0.16214406544575632,-0.17490627689636246,-0.23374636858984943,0.6263064003632327,-1.2991601020290595,-1.1343478229840194,-1.7984941694127559,-0.5851663138725516,-0.7872089400587312,DE,6.0,6.0,4.0,5.0,3.0,4.0,3.0,7.0,7.0,7.0,7.0,3.0,4.0,4.0,3.0,6.0,4.0,5.0,3.0,4.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,1.2796015753715257,-0.6701075922846301,3.027362321986764,-0.3302495909170669,0.514372338651088,-1.0382262462808964,-0.7636644243165882,-0.3287136590523036,-0.5203062313846913,-0.6781713514518238,-0.675599721360011,-1.017334504862224,-1.696842821223183,-0.6654875180053121,-0.33445086286019143
